season,game_id,game_date,home_team,away_team,home_pts,away_pts,label,elo_diff,net_rtg_diff,off_rtg_diff,def_rtg_diff,pace_diff,pythagorean_diff,log5_prob,efg_pct_diff,tov_pct_diff,oreb_pct_diff,ft_rate_diff,three_pt_rate_diff,three_pt_pct_diff,ts_pct_diff,ast_pct_diff,stl_pct_diff,blk_pct_diff,team_10d_net_rtg_diff,team_10d_off_rtg_diff,momentum_diff,rest_days_diff,b2b_home,b2b_away,travel_tz_shift_home,travel_tz_shift_away,is_home,altitude_factor,star_player_impact_diff,injury_impact_diff,lineup_net_rtg_diff,bench_net_rtg_diff,clutch_net_rtg_diff,h2h_season_record,vegas_home_prob,mc_win_pct
2021-22,0022100597,2022-01-09,LAC,ATL,106.0,93.0,1,-6.36,-1.258,-7.462,-6.204,1.348,-0.0056,0.5278,-0.0112,0.0235,-0.0292,-0.0193,0.0283,-0.0155,-0.014,0.0008,1.0646,0.2602,-4.132,-8.846,-2.874,-1,1,0,0,1,1,0.0,0.0,0.0,-0.629,0.0,0.0,0.5,0.0,0.5462
2021-22,0022100600,2022-01-09,HOU,MIN,123.0,141.0,0,-254.58,-15.218,-1.828,13.39,0.5,-0.0359,0.2853,0.0144,0.0162,-0.0471,0.0706,-0.0122,0.0026,0.016,-0.0189,-1.2682,-0.7962,-14.836,-0.066,0.382,0,0,0,0,1,1,0.0,0.0,0.0,-7.609,0.0,0.0,0.5,0.0,0.2105
2021-22,0022100605,2022-01-09,POR,SAC,103.0,88.0,1,31.29,-0.885,2.51,3.395,-2.831,0.0,0.4768,0.0061,-0.0054,0.0004,0.0079,0.0539,0.0061,0.0088,0.0179,0.7255,0.0956,4.199,7.876,5.083,0,0,0,0,1,1,0.0,0.0,0.0,-0.442,0.0,0.0,0.5,0.0,0.5764
2021-22,0022100601,2022-01-09,OKC,DEN,95.0,99.0,0,-230.19,-6.648,-8.004,-1.356,1.3,-0.0086,0.33,-0.0599,-0.004,0.0235,0.0097,0.003,-0.0276,-0.0543,-0.0842,0.0147,0.6394,-0.754,-5.901,5.893,0,0,0,0,1,1,0.0,0.0,0.0,-3.324,0.0,0.0,0.5,0.0,0.3122
2021-22,0022100604,2022-01-09,GSW,CLE,96.0,82.0,1,120.94,2.22,1.15,-1.07,1.175,0.0087,0.7135,0.0177,0.0073,-0.0126,-0.0025,0.0572,0.0082,0.0123,0.0599,2.1252,0.6232,-7.014,-6.687,-9.235,1,0,0,0,1,1,0.0,0.0,0.0,1.11,0.0,0.0,0.5,0.0,0.675
2021-22,0022100606,2022-01-09,LAL,MEM,119.0,127.0,0,-182.71,-12.873,-2.872,10.001,2.894,-0.0432,0.3643,0.0187,0.0142,-0.0742,0.015,0.0255,0.0041,0.0171,-0.0046,-1.8617,-0.4783,-20.491,0.522,-7.618,1,0,1,0,1,1,0.0,0.0,0.0,-6.436,0.0,0.0,0.5,0.0,0.2749
2021-22,0022100598,2022-01-09,ORL,WAS,100.0,102.0,0,-221.26,-3.472,-7.214,-3.742,1.413,-0.0048,0.1825,-0.0348,0.0127,0.0138,-0.0271,0.0591,-0.0017,-0.0344,-0.0025,0.2486,-0.2366,-2.853,-10.199,0.619,-1,1,0,0,1,1,0.0,0.0,0.0,-1.736,0.0,0.0,0.5,0.0,0.3627
2021-22,0022100599,2022-01-09,TOR,NOP,105.0,101.0,1,149.61,12.699,3.829,-8.87,-0.946,0.044,0.6662,0.009,-0.0201,0.0307,-0.0202,0.0011,0.0047,0.0026,-0.0894,1.9182,0.7191,16.213,5.778,3.514,-1,0,0,0,1,1,0.0,0.0,0.0,6.35,0.0,0.0,0.5,0.0,0.8191
2021-22,0022100602,2022-01-09,BKN,SAS,121.0,119.0,1,77.22,-3.515,1.632,5.147,-1.503,-0.0061,0.739,0.0107,0.0118,-0.0351,0.0537,0.0416,-0.0077,0.0259,-0.0214,-0.7021,0.5996,-6.244,2.573,-2.729,0,0,0,0,1,1,0.0,0.0,0.0,-1.758,0.0,0.0,0.5,0.0,0.5634
2021-22,0022100611,2022-01-10,SAC,CLE,108.0,109.0,0,-268.21,-7.539,-1.61,5.928,3.309,-0.0156,0.3349,-0.0178,-0.0118,0.009,0.0101,-0.0218,-0.0076,-0.016,-0.071,-0.4553,0.1895,-13.375,-6.243,-5.836,0,1,1,0,1,1,0.0,0.0,0.0,-3.769,0.0,0.0,0.5,0.0,0.2778
2021-22,0022100711,2022-01-10,HOU,PHI,91.0,111.0,0,-398.57,-5.122,-4.643,0.479,4.905,-0.0085,0.2105,-0.0004,0.0384,0.0334,0.0385,0.0765,-0.0171,-0.0081,0.0101,-0.7301,-1.1291,-13.599,-5.589,-8.476,-2,1,0,0,1,1,0.0,0.0,0.0,-2.561,0.0,0.0,0.5,0.0,0.2486
2021-22,0022100486,2022-01-10,POR,BKN,114.0,108.0,1,-189.7,-2.259,-0.238,2.021,-1.855,-0.0036,0.2453,-0.0091,-0.005,0.0268,0.0047,0.0699,0.0123,-0.011,-0.04,0.507,-0.8812,-3.221,2.126,-0.963,0,1,1,0,1,1,0.0,0.0,0.0,-1.129,0.0,0.0,0.5,0.0,0.4018
2021-22,0022100610,2022-01-10,NYK,SAS,111.0,96.0,1,-8.28,-3.222,-1.002,2.219,-5.559,-0.0072,0.5914,-0.0122,0.0096,-0.0021,0.0492,0.103,0.0003,-0.0009,-0.0901,-0.7372,0.0616,-8.488,-3.372,-5.267,1,0,1,0,1,1,0.0,0.0,0.0,-1.611,0.0,0.0,0.5,0.0,0.5148
2021-22,0022100608,2022-01-10,DET,UTA,126.0,116.0,1,-425.15,-11.192,-16.041,-4.849,1.416,-0.0342,0.1026,-0.0857,0.0056,0.0193,-0.0184,-0.0633,-0.0562,-0.0803,0.0573,1.224,-0.3983,-11.083,-15.829,0.109,0,0,0,0,1,1,0.0,0.0,0.0,-5.596,0.0,0.0,0.5,0.0,0.1657
2021-22,0022100607,2022-01-10,CHA,MIL,103.0,99.0,1,-48.94,0.055,1.307,1.252,1.998,0.0011,0.4048,0.0089,-0.0113,0.0128,-0.0137,-0.0329,0.0169,0.003,0.0688,1.079,0.7795,-5.465,-5.314,-5.52,0,0,0,0,1,1,0.0,0.0,0.0,0.027,0.0,0.0,0.5,0.0,0.5373
2021-22,0022100609,2022-01-10,BOS,IND,101.0,98.0,1,82.06,1.038,-0.451,-1.489,-0.008,0.0022,0.6013,-0.0108,-0.001,0.0038,0.0056,0.0073,0.0041,-0.0052,-0.0102,0.4311,0.0303,6.728,-1.997,5.69,0,0,0,0,1,1,0.0,0.0,0.0,0.519,0.0,0.0,0.5,0.0,0.6364
2021-22,0022100616,2022-01-11,LAC,DEN,87.0,85.0,1,-86.34,-0.021,-2.605,-2.584,1.557,-0.0013,0.4615,-0.016,0.005,0.0016,0.0076,-0.0212,0.0177,-0.0108,-0.0663,0.3302,0.5213,-3.796,-2.075,-3.776,0,0,0,0,1,1,0.0,0.0,0.0,-0.01,0.0,0.0,0.5,0.0,0.5095
2021-22,0022100614,2022-01-11,MEM,GSW,116.0,108.0,1,-21.13,2.912,0.656,-2.257,1.526,0.0151,0.375,-0.0336,-0.0258,0.0635,0.0019,-0.1001,-0.0117,-0.0302,-0.0929,0.4756,1.0594,16.139,7.822,13.227,0,0,0,0,1,1,0.0,0.0,0.0,1.456,0.0,0.0,0.5,0.0,0.6008
2021-22,0022100613,2022-01-11,TOR,PHX,95.0,99.0,0,-83.63,5.478,-1.367,-6.845,-2.32,0.0239,0.2609,-0.0326,-0.0087,0.0782,0.0045,0.0238,-0.0221,-0.0328,-0.0733,0.5839,0.7024,3.873,2.899,-1.605,-1,0,0,0,1,1,0.0,0.0,0.0,2.739,0.0,0.0,0.5,0.0,0.5942
2021-22,0022100612,2022-01-11,WAS,OKC,122.0,118.0,1,170.22,3.044,8.382,5.338,-0.586,0.0048,0.6667,0.0479,-0.0005,-0.0158,0.0356,-0.0613,0.0174,0.0505,0.0294,-1.0371,0.1309,2.747,12.126,-0.298,0,0,0,0,1,1,0.0,0.0,0.0,1.522,0.0,0.0,0.5,0.0,0.7099
2021-22,0022100615,2022-01-11,NOP,MIN,128.0,125.0,1,-101.47,-11.169,-1.625,9.544,-2.548,-0.033,0.35,-0.0154,-0.0024,-0.0184,0.0246,-0.0756,0.004,-0.0073,0.025,-1.3094,-1.4816,-9.752,-1.335,1.417,0,0,0,0,1,1,0.0,0.0,0.0,-5.585,0.0,0.0,0.5,0.0,0.3482
2021-22,0022100415,2022-01-11,CHI,DET,133.0,87.0,1,348.93,6.203,11.084,4.88,-1.995,0.0157,0.8874,0.0567,-0.019,-0.0353,-0.0073,-0.0645,0.0644,0.055,-0.0278,-0.297,-0.0145,9.586,16.935,3.383,1,0,1,0,1,1,0.0,0.0,0.0,3.102,0.0,0.0,0.5,0.0,0.8073
2021-22,0022100625,2022-01-12,CHI,BKN,112.0,138.0,0,115.32,3.762,2.019,-1.743,-1.525,0.0096,0.5789,0.0087,-0.0096,-0.0009,-0.0108,-0.0197,0.0424,0.0065,-0.0478,0.944,-0.9399,4.119,9.624,0.357,-1,1,0,0,1,1,0.0,0.0,0.0,1.881,0.0,0.0,0.5,0.0,0.6955
2021-22,0022100623,2022-01-12,SAS,HOU,124.0,128.0,0,198.01,9.159,3.283,-5.876,-0.272,0.0153,0.6284,-0.005,-0.0387,0.0136,-0.0979,-0.1222,0.0121,-0.0138,0.0533,0.5048,0.2155,11.723,0.287,2.564,0,0,0,0,1,1,0.0,0.0,0.0,4.579,0.0,0.0,0.5,0.0,0.8031
2021-22,0022100619,2022-01-12,PHI,CHA,98.0,109.0,0,109.57,-3.077,-2.119,0.958,-5.165,-0.0083,0.5539,-0.0157,0.0009,-0.0423,0.0275,-0.0423,-0.0221,-0.0019,-0.0518,-0.6855,0.8273,8.098,4.383,11.175,0,0,0,0,1,1,0.0,0.0,0.0,-1.539,0.0,0.0,0.5,0.0,0.5873
2021-22,0022100622,2022-01-12,NYK,DAL,108.0,85.0,1,-160.45,-1.956,-1.347,0.609,-0.339,-0.0047,0.438,-0.0114,0.0117,0.0193,0.019,0.0001,0.0182,-0.0081,-0.0528,-0.0177,1.0919,-8.366,-6.209,-6.41,-1,0,0,0,1,1,0.0,0.0,0.0,-0.978,0.0,0.0,0.5,0.0,0.4265
2021-22,0022100620,2022-01-12,WAS,ORL,112.0,106.0,1,241.47,3.129,7.534,4.405,-1.462,0.0047,0.8361,0.0364,-0.0124,-0.0142,0.0292,-0.0563,0.0033,0.0358,0.007,-0.5167,0.2854,3.039,12.044,-0.09,-2,1,0,0,1,1,0.0,0.0,0.0,1.564,0.0,0.0,0.5,0.0,0.7368
2021-22,0022100624,2022-01-12,UTA,CLE,91.0,111.0,0,64.17,1.941,7.029,5.087,1.513,0.0128,0.6276,0.0305,-0.0075,-0.0008,0.0291,0.0687,0.0174,0.0312,-0.0948,-0.3045,0.492,1.221,4.19,-0.72,0,0,0,0,1,1,0.0,0.0,0.0,0.971,0.0,0.0,0.5,0.0,0.6402
2021-22,0022100618,2022-01-12,IND,BOS,100.0,119.0,0,-96.45,-1.045,0.31,1.355,0.085,-0.0023,0.3772,0.0105,0.0009,-0.0041,-0.0088,-0.0053,-0.0037,0.0046,0.013,-0.427,-0.0334,-7.511,0.069,-6.465,0,0,0,0,1,1,0.0,0.0,0.0,-0.523,0.0,0.0,0.5,0.0,0.4862
2021-22,0022100621,2022-01-12,ATL,MIA,91.0,115.0,0,-220.33,-9.087,0.654,9.741,1.396,-0.0225,0.3168,-0.0086,-0.0248,-0.0163,0.0074,-0.0549,-0.0047,-0.0064,-0.0693,-0.3746,1.1403,-20.68,-4.334,-11.594,-1,0,0,0,1,1,0.0,0.0,0.0,-4.543,0.0,0.0,0.5,0.0,0.2883
2021-22,0022100626,2022-01-12,SAC,LAL,125.0,116.0,1,-179.16,-1.238,-0.672,0.566,-2.298,-0.0021,0.3608,-0.0177,-0.0059,0.0243,0.0036,-0.0061,-0.0051,-0.0126,-0.0292,-1.1963,-1.0286,-10.378,-6.931,-9.14,-1,0,0,0,1,1,0.0,0.0,0.0,-0.619,0.0,0.0,0.5,0.0,0.4247
2021-22,0022100631,2022-01-13,DEN,POR,140.0,108.0,1,135.49,0.283,-2.371,-2.654,-0.896,-0.0008,0.6122,0.0083,0.0063,-0.0315,-0.0441,-0.0179,-0.0225,-0.0002,0.0679,-0.2789,-0.7727,-0.987,-8.363,-1.269,-1,0,0,0,1,1,1.5,0.0,0.0,0.141,0.0,0.0,0.5,0.0,0.6519
2021-22,0022100630,2022-01-13,BKN,OKC,109.0,130.0,0,298.58,9.02,10.063,1.043,1.373,0.0141,0.7941,0.0574,0.0069,-0.0143,0.0321,-0.0557,0.0399,0.0627,0.0591,-0.1816,0.8105,8.602,12.779,-0.418,-1,1,0,0,1,1,0.0,0.0,0.0,4.51,0.0,0.0,0.5,0.0,0.8319
2021-22,0022100629,2022-01-13,NOP,LAC,113.0,89.0,1,-1.81,1.089,1.208,0.119,-0.132,0.0022,0.3659,-0.0167,0.0029,0.0601,0.0345,-0.0159,-0.0096,-0.0106,0.0536,-0.5199,-0.501,6.086,7.391,4.996,0,0,0,0,1,1,0.0,0.0,0.0,0.545,0.0,0.0,0.5,0.0,0.5858
2021-22,0022100627,2022-01-13,MIL,GSW,118.0,99.0,1,-117.86,-4.824,0.66,5.485,1.223,-0.0141,0.3377,-0.0145,-0.0194,0.0137,0.0023,-0.0166,0.0026,-0.0115,-0.1265,-1.881,-0.7409,-1.605,7.205,3.219,1,0,0,0,1,1,0.0,0.0,0.0,-2.412,0.0,0.0,0.5,0.0,0.414
2021-22,0022100628,2022-01-13,MEM,MIN,116.0,108.0,1,175.63,0.956,2.958,2.002,-0.804,0.0086,0.685,0.0015,-0.0166,-0.0007,0.0096,-0.0948,0.007,0.0015,-0.0093,1.4048,0.558,8.39,3.317,7.435,0,0,0,0,1,1,0.0,0.0,0.0,0.478,0.0,0.0,0.5,0.0,0.68
2021-22,0022100633,2022-01-14,DET,TOR,103.0,87.0,1,-300.85,-16.516,-9.41,7.106,2.886,-0.0535,0.2072,-0.0251,0.0223,-0.0531,0.022,0.0282,-0.0307,-0.0184,0.0568,-1.0811,-0.0301,-23.351,-12.176,-6.835,0,0,0,0,1,1,0.0,0.0,0.0,-8.258,0.0,0.0,0.5,0.0,0.176
2021-22,0022100638,2022-01-14,SAS,CLE,109.0,114.0,0,-196.17,-1.648,-0.746,0.902,4.173,-0.0048,0.302,-0.0155,-0.0265,0.0196,-0.0395,-0.073,0.001,-0.0242,0.0082,0.5367,0.5615,1.446,-7.469,3.094,0,0,0,0,1,1,0.0,0.0,0.0,-0.824,0.0,0.0,0.5,0.0,0.4069
2021-22,0022100637,2022-01-14,CHI,GSW,96.0,138.0,0,-64.15,-3.822,2.48,6.301,-0.566,-0.0095,0.4521,-0.005,-0.025,-0.0043,0.0043,-0.1154,0.0275,0.0033,-0.1165,-1.5597,-0.3031,0.869,12.917,4.69,1,0,1,0,1,1,0.0,0.0,0.0,-1.911,0.0,0.0,0.5,0.0,0.4671
2021-22,0022100632,2022-01-14,CHA,ORL,109.0,116.0,0,378.85,11.94,10.38,-1.56,2.542,0.0217,0.8582,0.0528,-0.0186,0.0176,-0.0033,-0.0056,0.0524,0.0424,0.038,2.0303,0.2927,11.689,7.817,-0.251,0,0,0,0,1,1,0.0,0.0,0.0,5.97,0.0,0.0,0.5,0.0,0.8784
2021-22,0022100640,2022-01-14,SAC,HOU,126.0,114.0,1,48.12,4.301,2.311,-1.99,-0.995,0.0055,0.6193,-0.0102,-0.0256,0.0073,-0.0474,-0.0684,0.0058,-0.0077,-0.0268,-0.2419,-0.2482,4.745,1.458,0.444,0,0,0,0,1,1,0.0,0.0,0.0,2.151,0.0,0.0,0.5,0.0,0.6662
2021-22,0022100639,2022-01-14,MEM,DAL,85.0,112.0,0,111.66,10.116,2.334,-7.782,4.213,0.0376,0.6492,-0.0046,0.0052,0.062,0.0089,-0.0685,0.0122,-0.0052,-0.0097,3.0011,2.1657,12.077,3.644,1.961,-1,1,0,0,1,1,0.0,0.0,0.0,5.058,0.0,0.0,0.5,0.0,0.7758
2021-22,0022100636,2022-01-14,MIA,ATL,124.0,118.0,1,260.93,9.865,-0.07,-9.935,-1.337,0.0244,0.7011,0.0111,0.0244,0.0165,-0.0102,0.0523,0.0063,0.0089,0.0677,0.3384,-1.0884,25.03,7.441,15.165,0,0,0,0,1,1,0.0,0.0,0.0,4.933,0.0,0.0,0.5,0.0,0.8315
2021-22,0022100635,2022-01-14,PHI,BOS,111.0,99.0,1,65.39,-4.204,1.12,5.324,-1.557,-0.0084,0.575,0.0124,-0.0127,-0.0413,0.0112,-0.0428,0.0218,0.0123,-0.0021,0.5384,-0.0126,0.86,3.993,5.064,0,0,0,0,1,1,0.0,0.0,0.0,-2.102,0.0,0.0,0.5,0.0,0.5465
2021-22,0022100634,2022-01-14,IND,PHX,94.0,112.0,0,-302.65,-4.236,-2.686,1.55,-1.217,-0.0142,0.1389,-0.0168,0.0041,0.0204,0.0126,0.0473,-0.0452,-0.0166,-0.025,-1.6387,1.781,-8.528,-3.532,-4.292,-1,0,0,0,1,1,0.0,0.0,0.0,-2.118,0.0,0.0,0.5,0.0,0.3041
2021-22,0022100646,2022-01-15,OKC,CLE,102.0,107.0,0,-292.95,-12.591,-7.772,4.819,1.159,-0.0228,0.2718,-0.0531,-0.0185,-0.0014,-0.0199,0.0258,-0.0403,-0.0523,-0.0657,0.1046,0.3586,0.171,-4.836,12.762,1,0,1,0,1,1,0.0,0.0,0.0,-6.295,0.0,0.0,0.5,0.0,0.2097
2021-22,0022100645,2022-01-15,MIA,PHI,98.0,109.0,0,21.15,7.269,2.501,-4.768,-0.653,0.022,0.5604,0.0137,0.0208,0.0461,-0.0202,0.0523,0.0199,0.0091,0.0716,-1.0952,-2.5938,1.06,2.828,-6.209,0,1,1,0,1,1,0.0,0.0,0.0,3.635,0.0,0.0,0.5,0.0,0.6902
2021-22,0022100643,2022-01-15,ATL,NYK,108.0,117.0,0,-121.89,-2.874,4.332,7.207,1.706,-0.0023,0.4146,0.0174,-0.0124,-0.0101,0.0008,-0.0489,0.0117,0.0196,0.0263,-0.3273,-0.814,-9.972,7.021,-7.098,-2,1,0,0,1,1,0.0,0.0,0.0,-1.437,0.0,0.0,0.5,0.0,0.4398
2021-22,0022100647,2022-01-15,BOS,CHI,114.0,112.0,1,-18.45,1.244,-3.351,-4.595,-0.04,0.0006,0.3149,-0.0247,0.0095,0.0253,0.0037,0.0633,-0.0472,-0.0219,0.0026,-0.4564,1.1371,7.917,-6.845,6.673,0,1,1,0,1,1,0.0,0.0,0.0,0.622,0.0,0.0,0.5,0.0,0.577
2021-22,0022100649,2022-01-15,DEN,LAL,133.0,96.0,1,91.91,-0.438,0.287,0.725,-5.602,-0.0005,0.525,0.0057,-0.0012,-0.0129,-0.0328,0.0322,-0.0142,0.0042,0.0601,-0.8378,-1.5306,-4.388,-8.297,-3.95,-1,0,0,0,1,1,1.5,0.0,0.0,-0.219,0.0,0.0,0.5,0.0,0.6187
2021-22,0022100644,2022-01-15,BKN,NOP,120.0,105.0,1,42.34,0.646,4.121,3.475,1.314,0.0035,0.738,0.0319,-0.0059,-0.0466,0.0,-0.0172,-0.001,0.0322,-0.0176,-0.1117,1.5963,0.623,3.749,-0.023,0,0,0,0,1,1,0.0,0.0,0.0,0.323,0.0,0.0,0.5,0.0,0.6071
2021-22,0022100648,2022-01-15,SAS,LAC,101.0,94.0,1,-32.68,5.7,3.497,-2.203,2.754,0.0114,0.3679,0.0038,-0.0182,0.0437,-0.0215,-0.0681,0.0001,-0.0055,0.0561,0.1161,0.3825,7.668,0.653,1.968,-1,1,0,0,1,1,0.0,0.0,0.0,2.85,0.0,0.0,0.5,0.0,0.6333
2021-22,0022100642,2022-01-15,WAS,POR,110.0,115.0,0,88.29,-3.245,-0.657,2.588,-0.376,-0.0041,0.6322,0.0037,-0.0037,-0.0318,-0.0025,-0.0752,-0.0288,0.0026,0.0101,-1.3324,0.1873,-1.193,1.549,2.051,1,0,0,0,1,1,0.0,0.0,0.0,-1.622,0.0,0.0,0.5,0.0,0.5736
2021-22,0022100650,2022-01-15,DAL,ORL,108.0,92.0,1,396.61,9.973,6.704,-3.269,-3.167,0.0147,0.8412,0.0291,-0.0188,-0.0047,0.0036,0.0089,0.0085,0.0247,0.0134,0.2366,-0.7996,13.663,7.616,3.69,0,1,1,0,1,1,0.0,0.0,0.0,4.986,0.0,0.0,0.5,0.0,0.8612
2021-22,0022100641,2022-01-15,MIL,TOR,96.0,103.0,0,61.78,-9.711,1.539,11.25,2.832,-0.0358,0.6014,0.0353,0.0115,-0.076,0.0111,0.0624,0.0196,0.0331,0.024,-1.4897,-0.3734,-10.83,3.742,-1.119,1,0,1,0,1,1,0.0,0.0,0.0,-4.855,0.0,0.0,0.5,0.0,0.4732
2021-22,0022100653,2022-01-16,DEN,UTA,102.0,125.0,0,-38.12,-6.74,-6.368,0.372,-1.517,-0.0214,0.3667,-0.022,-0.0023,-0.0216,-0.0513,-0.0523,-0.0237,-0.0269,0.1184,0.3045,-0.9678,8.595,-0.799,15.335,-3,1,0,0,1,1,1.5,0.0,0.0,-3.37,0.0,0.0,0.5,0.0,0.4446
2021-22,0022100652,2022-01-16,MIN,GSW,119.0,99.0,1,-172.16,2.399,-2.589,-4.988,2.256,0.0076,0.2439,-0.0343,-0.0069,0.0654,-0.0129,-0.0049,-0.0196,-0.0319,-0.0824,-1.0239,0.66,8.855,3.777,6.457,1,0,0,0,1,1,0.0,0.0,0.0,1.199,0.0,0.0,0.5,0.0,0.486
2021-22,0022100617,2022-01-16,DET,PHX,108.0,135.0,0,-389.07,-10.625,-10.517,0.108,0.34,-0.0285,0.0832,-0.0579,0.011,0.0273,0.026,0.0501,-0.0566,-0.0522,-0.0223,-0.4948,0.6627,-16.793,-10.809,-6.168,0,0,0,0,1,1,0.0,0.0,0.0,-5.312,0.0,0.0,0.5,0.0,0.1843
2021-22,0022100651,2022-01-16,SAC,HOU,112.0,118.0,0,78.78,4.583,2.603,-1.98,-1.076,0.006,0.64,-0.0084,-0.0255,0.0068,-0.0442,-0.0678,0.0068,-0.0061,-0.0235,-0.2097,-0.1768,6.19,1.567,1.607,0,0,0,0,1,1,0.0,0.0,0.0,2.292,0.0,0.0,0.5,0.0,0.6881
2021-22,0022100660,2022-01-17,ATL,MIL,121.0,114.0,1,-207.53,-4.759,1.758,6.517,-2.629,-0.0076,0.3119,-0.0034,-0.0153,0.0012,0.0023,-0.0663,0.007,0.0007,0.0135,-1.056,-0.1294,-8.442,1.144,-3.682,0,0,0,0,1,1,0.0,0.0,0.0,-2.38,0.0,0.0,0.5,0.0,0.3528
2021-22,0022100655,2022-01-17,NYK,CHA,87.0,97.0,0,-18.52,-2.704,-3.544,-0.841,-6.277,-0.0085,0.4767,-0.028,0.0096,-0.0031,0.0254,0.0129,-0.0148,-0.0192,-0.0736,-1.9126,-0.036,-5.001,-5.557,-2.298,-1,0,0,0,1,1,0.0,0.0,0.0,-1.352,0.0,0.0,0.5,0.0,0.5157
2021-22,0022100659,2022-01-17,LAC,IND,139.0,133.0,1,31.03,-4.472,-3.429,1.043,0.208,-0.009,0.6302,-0.0055,0.004,-0.0343,-0.0183,-0.0101,0.0292,-0.006,-0.0093,0.5603,-1.2337,-7.457,-4.852,-2.986,-1,0,0,0,1,1,0.0,0.0,0.0,-2.236,0.0,0.0,0.5,0.0,0.5219
2021-22,0022100662,2022-01-17,MIA,TOR,104.0,99.0,1,52.58,-4.991,2.923,7.914,-1.119,-0.021,0.6042,0.0368,0.019,-0.0566,0.012,0.0417,0.0299,0.0398,0.1082,-2.0447,-1.5897,-4.883,3.664,0.108,0,0,0,0,1,1,0.0,0.0,0.0,-2.495,0.0,0.0,0.5,0.0,0.5277
2021-22,0022100661,2022-01-17,ORL,POR,88.0,98.0,0,-153.48,-6.426,-8.205,-1.779,1.038,-0.009,0.2463,-0.0315,0.01,-0.0168,-0.0385,-0.0208,-0.0327,-0.0328,0.0083,-0.8996,-0.0374,-6.005,-8.99,0.421,0,0,0,0,1,1,0.0,0.0,0.0,-3.213,0.0,0.0,0.5,0.0,0.3665
2021-22,0022100665,2022-01-17,LAL,UTA,101.0,95.0,1,-196.15,-8.109,-7.879,0.23,4.005,-0.0243,0.3155,-0.0321,0.0014,-0.0076,-0.0201,-0.0853,-0.0161,-0.0357,0.0546,0.9771,0.5482,2.863,0.796,10.972,1,0,1,0,1,1,0.0,0.0,0.0,-4.055,0.0,0.0,0.5,0.0,0.3157
2021-22,0022100663,2022-01-17,DAL,OKC,104.0,102.0,1,327.55,9.739,7.165,-2.574,-2.248,0.0154,0.7164,0.0385,-0.0072,-0.0074,0.0146,0.0065,0.0192,0.0372,0.0418,-0.2463,-0.8821,10.089,4.151,0.35,0,0,0,0,1,1,0.0,0.0,0.0,4.869,0.0,0.0,0.5,0.0,0.8465
2021-22,0022100654,2022-01-17,BOS,NOP,104.0,92.0,1,91.93,3.775,2.07,-1.705,-0.3,0.009,0.6279,0.0135,-0.0032,-0.0223,-0.0069,0.028,-0.0094,0.0146,-0.0562,0.0386,1.7718,7.367,0.703,3.592,0,0,0,0,1,1,0.0,0.0,0.0,1.888,0.0,0.0,0.5,0.0,0.6835
2021-22,0022100658,2022-01-17,MEM,CHI,119.0,106.0,1,111.15,8.341,-1.668,-10.009,2.102,0.0284,0.5091,-0.0266,0.0008,0.0663,-0.0033,0.0118,-0.0398,-0.0318,0.0181,2.2755,1.5186,15.244,-3.501,6.903,1,0,0,0,1,1,0.0,0.0,0.0,4.17,0.0,0.0,0.5,0.0,0.7553
2021-22,0022100664,2022-01-17,SAS,PHX,107.0,121.0,0,-308.33,-4.389,-3.243,1.146,1.539,-0.016,0.1391,-0.0213,-0.0105,0.0253,-0.0256,-0.0239,-0.0184,-0.0301,0.0199,-0.8361,0.8601,-16.072,-10.526,-11.683,1,0,1,0,1,1,0.0,0.0,0.0,-2.195,0.0,0.0,0.5,0.0,0.2989
2021-22,0022100656,2022-01-17,WAS,PHI,117.0,98.0,1,-235.13,-5.879,-0.797,5.082,1.262,-0.0084,0.416,-0.0008,0.0058,0.009,-0.0011,-0.0106,-0.0309,-0.0043,0.0132,-1.8063,-0.8567,-15.076,-0.983,-9.197,0,0,0,0,1,1,0.0,0.0,0.0,-2.94,0.0,0.0,0.5,0.0,0.3194
2021-22,0022100657,2022-01-17,CLE,BKN,114.0,107.0,1,96.91,4.53,-1.811,-6.341,-2.441,0.0097,0.4452,-0.0012,0.0096,0.0127,-0.0098,0.0337,0.0024,-0.0076,0.0158,0.1179,-1.2421,-4.533,-4.255,-9.063,0,0,0,0,1,1,0.0,0.0,0.0,2.265,0.0,0.0,0.5,0.0,0.6972
2021-22,0022100666,2022-01-18,NYK,MIN,110.0,112.0,0,-54.78,-9.712,0.184,9.896,-5.794,-0.0294,0.5116,-0.0041,-0.0115,-0.037,0.0246,-0.0333,0.0171,-0.0002,-0.048,-1.613,-0.7238,-14.42,-5.384,-4.708,-1,1,0,0,1,1,0.0,0.0,0.0,-4.856,0.0,0.0,0.5,0.0,0.3969
2021-22,0022100667,2022-01-18,GSW,DET,102.0,86.0,1,337.9,10.809,9.343,-1.465,-1.051,0.0266,0.8921,0.0661,0.0076,-0.0305,-0.0137,0.0577,0.0443,0.0557,0.0906,1.3543,0.2389,1.773,1.592,-9.035,0,0,0,0,1,1,0.0,0.0,0.0,5.404,0.0,0.0,0.5,0.0,0.8599
